Year,Fruit_Number,Fruit_ID,Site_Code,Orchard_Block,Alleyway_Treatment,Section ,Tree_code,Distance,Fresh_mass,Height,Width,Length,Firmness,Dry_Matter
Year_3,2,3230,Site_3,Orchard_Block_6,AMWS,3,5,42.8,11.06,27.9,27.9,25.2,71,1.32
Year_3,3,3231,Site_3,Orchard_Block_6,AMWS,3,5,42.8,11.61,28,27.9,25.4,67.5,1.46
Year_3,1,3232,Site_4,Orchard_Block_7,CS,1,1,4.8,14.02,30.6,29.8,27.1,74,2.21
Year_3,2,3233,Site_4,Orchard_Block_7,CS,1,1,4.8,13.44,29.2,29.3,26.3,72.5,2.26
Year_3,3,3234,Site_4,Orchard_Block_7,CS,1,1,4.8,13.64,30.4,29.6,26.9,73,2.16
Year_3,1,3236,Site_4,Orchard_Block_7,CS,2,3,23.8,12.37,28.2,28,26.4,83.5,3.13
Year_3,2,3237,Site_4,Orchard_Block_7,CS,2,3,23.8,11.68,28,28.5,25,81.5,2.25
Year_3,3,3238,Site_4,Orchard_Block_7,CS,2,3,23.8,12.85,29.1,28.8,26.1,80,2.97
Year_3,1,3241,Site_4,Orchard_Block_7,CS,3,5,42.8,12.98,28.7,29.5,26.4,76,2.23
Year_3,2,3242,Site_4,Orchard_Block_7,CS,3,5,42.8,12.03,28.7,29.2,26.3,70.5,1.69
Year_3,3,3243,Site_4,Orchard_Block_7,CS,3,5,42.8,14.06,30.6,30.3,27.1,68.5,1.94
Year_3,1,3244,Site_4,Orchard_Block_7,CS,4,7,61.8,11.38,28.9,28.2,25.5,74.5,1.51
Year_3,2,3245,Site_4,Orchard_Block_7,CS,4,7,61.8,12.26,29.3,29.4,25.7,72,1.77
Year_3,3,3246,Site_4,Orchard_Block_7,CS,4,7,61.8,12.62,30.3,29.7,25.8,68,1.85
Year_3,1,3247,Site_4,Orchard_Block_7,SWS,1,1,4.8,11.59,29.7,28.2,25.4,85.5,2.19
Year_3,2,3248,Site_4,Orchard_Block_7,SWS,1,1,4.8,12.57,28.7,29.2,26.1,90.5,2.45
Year_3,3,3249,Site_4,Orchard_Block_7,SWS,1,1,4.8,12.31,28.8,28.7,25.9,87,2.43
Year_3,1,3250,Site_4,Orchard_Block_7,SWS,2,3,23.8,8.6,25.3,25.9,22.5,80.5,1.44
Year_3,2,3251,Site_4,Orchard_Block_7,SWS,2,3,23.8,8.55,24.9,26.1,22.6,88,1.46
Year_3,3,3252,Site_4,Orchard_Block_7,SWS,2,3,23.8,8.17,25,25.6,22.9,75.5,1.06
Year_3,1,3253,Site_4,Orchard_Block_7,SWS,3,5,42.8,12.72,30.5,29.2,26,77.5,1.95
Year_3,2,3254,Site_4,Orchard_Block_7,SWS,3,5,42.8,12.94,30,28.9,26.7,86,2.09
Year_3,3,3255,Site_4,Orchard_Block_7,SWS,3,5,42.8,11.3,28.3,27.8,25.9,76,1.43
Year_3,1,3256,Site_4,Orchard_Block_7,SWS,4,7,61.8,14.83,31.4,31.6,26.9,71,1.94
Year_3,2,3257,Site_4,Orchard_Block_7,SWS,4,7,61.8,12.07,29.7,29.7,25,73,1.64
Year_3,3,3258,Site_4,Orchard_Block_7,SWS,4,7,61.8,10.72,28.3,28.6,24.5,77,1.35
Year_3,1,3259,Site_4,Orchard_Block_7,AMWS,1,1,4.8,9.89,27.1,26.3,23.7,68.5,1.39
Year_3,2,3260,Site_4,Orchard_Block_7,AMWS,1,1,4.8,9.48,27.2,26.2,23.2,69,1.38
Year_3,3,3261,Site_4,Orchard_Block_7,AMWS,1,1,4.8,9.09,27.1,25.5,23.2,68,1.17
Year_3,1,3262,Site_4,Orchard_Block_7,AMWS,2,3,23.8,13.29,30.2,29.5,26.1,61,1.75
Year_3,2,3263,Site_4,Orchard_Block_7,AMWS,2,3,23.8,10.75,27.7,28.2,24.2,69.5,1.51
Year_3,3,3264,Site_4,Orchard_Block_7,AMWS,2,3,23.8,11.1,28.4,27.6,24.9,60.5,1.36
Year_3,1,3267,Site_4,Orchard_Block_7,AMWS,3,5,42.8,11.18,28.1,27.9,25.2,73,1.49
Year_3,2,3268,Site_4,Orchard_Block_7,AMWS,3,5,42.8,10.89,28.7,27.6,24.6,72,1.48
Year_3,3,3269,Site_4,Orchard_Block_7,AMWS,3,5,42.8,12.1,29.7,29.1,25.5,79,1.5
Year_3,1,3271,Site_4,Orchard_Block_8,CS,1,1,4.8,11.21,28,28.1,24.6,93,2.04
Year_3,2,3272,Site_4,Orchard_Block_8,CS,1,1,4.8,16.77,32.1,32.3,26.9,87,2.63
Year_3,3,3273,Site_4,Orchard_Block_8,CS,1,1,4.8,12.57,29.1,29.4,24.9,83,2.27
Year_3,1,3274,Site_4,Orchard_Block_8,CS,2,3,23.8,12.4,29.3,29.5,26.2,88.5,1.9
Year_3,2,3275,Site_4,Orchard_Block_8,CS,2,3,23.8,13.53,29.8,29.8,27.5,78.5,2.03
Year_3,3,3276,Site_4,Orchard_Block_8,CS,2,3,23.8,12.52,29,28.6,26.2,81,2
Year_3,1,3277,Site_4,Orchard_Block_8,CS,3,5,42.8,12.57,30.1,28.9,26.2,77,1.76
Year_3,2,3278,Site_4,Orchard_Block_8,CS,3,5,42.8,13.69,31.3,30.4,26.4,85.5,1.95
Year_3,3,3279,Site_4,Orchard_Block_8,CS,3,5,42.8,14.51,31.4,31.4,26.5,83.5,1.96
Year_3,1,3280,Site_4,Orchard_Block_8,CS,4,7,61.8,13.95,31.2,30.2,26.2,78.5,1.96
Year_3,2,3281,Site_4,Orchard_Block_8,CS,4,7,61.8,13.1,30.3,29.7,24.8,74,2
Year_3,3,3282,Site_4,Orchard_Block_8,CS,4,7,61.8,13.26,30.3,29.6,25.6,67,1.78
Year_3,1,3283,Site_4,Orchard_Block_8,SWS,1,1,4.8,10.54,27.5,26.6,24.4,88,2.9
Year_3,2,3284,Site_4,Orchard_Block_8,SWS,1,1,4.8,8.09,24.7,24.2,22.6,97,2.57
Year_3,1,3287,Site_4,Orchard_Block_8,SWS,2,3,23.8,13.75,30.8,30.3,27,74,2.18
Year_3,2,3288,Site_4,Orchard_Block_8,SWS,2,3,23.8,13.2,29.5,29.4,26.3,82,2.2
Year_3,3,3289,Site_4,Orchard_Block_8,SWS,2,3,23.8,12.41,29,29.2,25.7,67,1.74
Year_3,1,3290,Site_4,Orchard_Block_8,SWS,3,5,42.8,17.99,32.4,32.5,29,77.5,3.22
Year_3,2,3291,Site_4,Orchard_Block_8,SWS,3,5,42.8,18.08,33,32.6,28.8,74,3.29
Year_3,3,3292,Site_4,Orchard_Block_8,SWS,3,5,42.8,14.84,30.6,30.4,26.8,81,2.88
Year_3,1,3293,Site_4,Orchard_Block_8,SWS,4,7,61.8,10.42,27.9,27.2,24.9,89,1.66
Year_3,2,3294,Site_4,Orchard_Block_8,SWS,4,7,61.8,10.21,27.5,27.4,24.9,80,1.52
Year_3,3,3295,Site_4,Orchard_Block_8,SWS,4,7,61.8,9.85,27.2,27.3,24.8,81.5,1.5
Year_3,1,3296,Site_4,Orchard_Block_8,AMWS,1,1,4.8,13.25,30.4,29.6,26.4,83.5,2.11
Year_3,2,3297,Site_4,Orchard_Block_8,AMWS,1,1,4.8,13.63,31,29.2,26.1,80,2.14
Year_3,3,3298,Site_4,Orchard_Block_8,AMWS,1,1,4.8,13.73,30.9,28.9,27,81.5,2.14
Year_3,1,3299,Site_4,Orchard_Block_8,AMWS,2,3,23.8,13.91,30,29.5,27.8,74,2.01
Year_3,2,3300,Site_4,Orchard_Block_8,AMWS,2,3,23.8,14.68,30.4,31.4,27.1,77,2.33
Year_3,3,3301,Site_4,Orchard_Block_8,AMWS,2,3,23.8,14.05,30,30.9,26.6,79,2.17
Year_3,1,3302,Site_4,Orchard_Block_8,AMWS,3,5,42.8,9.2,25.9,25.8,23.9,90.5,1.53
Year_3,1,3303,Site_4,Orchard_Block_8,AMWS,4,7,61.8,14.46,29.7,30.5,26.9,75,3.13
Year_3,2,3304,Site_4,Orchard_Block_8,AMWS,4,7,61.8,14.43,29.6,29.7,28.1,86.5,3.12
Year_3,1,3305,Site_5,Orchard_Block_9,CS,1,1,4.8,13.35,30.9,30.2,25.8,72.5,1.73
Year_3,2,3306,Site_5,Orchard_Block_9,CS,1,1,4.8,11.79,29.6,29.7,23.3,67.5,1.61
Year_3,3,3307,Site_5,Orchard_Block_9,CS,1,1,4.8,11.51,29,29,24.5,80,1.5
Year_3,1,3308,Site_5,Orchard_Block_9,CS,2,3,23.8,14.64,30.4,31.9,27.3,69,2.17
Year_3,2,3309,Site_5,Orchard_Block_9,CS,2,3,23.8,13.69,29.5,30.7,26.8,64.5,1.86
Year_3,1,3310,Site_5,Orchard_Block_9,CS,3,5,42.8,14.51,30.7,31.8,26.6,69.5,1.93
Year_3,2,3311,Site_5,Orchard_Block_9,CS,3,5,42.8,12.23,28.8,29.6,25.5,63.5,1.73
Year_3,3,3312,Site_5,Orchard_Block_9,CS,3,5,42.8,14.52,30.2,31.9,26.9,65,1.97
Year_3,1,3313,Site_5,Orchard_Block_9,CS,4,7,61.8,10.89,27.2,28.3,25.6,69,1.29
Year_3,2,3314,Site_5,Orchard_Block_9,CS,4,7,61.8,10.2,27.4,28,24.7,78,1.19
Year_3,3,3315,Site_5,Orchard_Block_9,CS,4,7,61.8,10.15,27,28,24.4,76.5,1.25
Year_3,1,3316,Site_5,Orchard_Block_9,SWS,1,1,4.8,13.34,30.4,29.4,26.4,65.5,1.95
Year_3,2,3317,Site_5,Orchard_Block_9,SWS,1,1,4.8,13.01,29.7,28.9,26.1,64,1.83
Year_3,3,3318,Site_5,Orchard_Block_9,SWS,1,1,4.8,12.74,29.7,29,25.8,62,2.1
Year_3,1,3319,Site_5,Orchard_Block_9,SWS,2,3,23.8,15.23,32.1,31.7,27.5,69,2.43
Year_3,2,3320,Site_5,Orchard_Block_9,SWS,2,3,23.8,12.68,30.8,28.9,26.7,64.5,1.85
Year_3,3,3321,Site_5,Orchard_Block_9,SWS,2,3,23.8,13.4,31.9,30.2,24.5,67.5,2.14
Year_3,1,3323,Site_5,Orchard_Block_9,SWS,3,5,42.8,14.43,29.5,31,27,63.5,2.24
Year_3,2,3324,Site_5,Orchard_Block_9,SWS,3,5,42.8,15.63,30.7,32,27.4,61.5,2.38
Year_3,3,3325,Site_5,Orchard_Block_9,SWS,3,5,42.8,14.02,30.5,31.3,25.7,66.5,2.15
Year_3,1,3326,Site_5,Orchard_Block_9,SWS,4,7,61.8,13.93,30.9,30.1,27,61,1.81
Year_3,2,3327,Site_5,Orchard_Block_9,SWS,4,7,61.8,13.37,30.3,29.5,26.3,65.5,1.77
Year_3,3,3328,Site_5,Orchard_Block_9,SWS,4,7,61.8,13.2,30.4,30.3,25.9,67,1.83
Year_3,1,3329,Site_5,Orchard_Block_9,AMWS,1,1,4.8,12.5,30.2,29.8,25.1,78,1.24
Year_3,2,3330,Site_5,Orchard_Block_9,AMWS,1,1,4.8,10.51,27.5,28.3,24.5,85.5,0.93
Year_3,3,3331,Site_5,Orchard_Block_9,AMWS,1,1,4.8,13.38,30.4,30.4,26.4,70.5,1.31
Year_3,1,3332,Site_5,Orchard_Block_9,AMWS,2,3,23.8,12.71,29.4,29.8,25.9,60,1.8
Year_3,2,3333,Site_5,Orchard_Block_9,AMWS,2,3,23.8,13.69,29.7,31.5,26.1,65,1.85
Year_3,3,3334,Site_5,Orchard_Block_9,AMWS,2,3,23.8,12.77,28.9,29.7,25.8,65.5,1.96
Year_3,1,3335,Site_5,Orchard_Block_9,AMWS,3,5,42.8,11.86,29.9,28.6,23,66.5,2.19
Year_3,1,3336,Site_5,Orchard_Block_9,AMWS,4,7,61.8,13.28,30.8,29.3,26.2,65.5,2.38
Year_3,2,3337,Site_5,Orchard_Block_9,AMWS,4,7,61.8,14.54,30.8,30.1,25.7,60.5,2.78
Year_3,3,3338,Site_5,Orchard_Block_9,AMWS,4,7,61.8,12.28,30.5,29.2,24.9,63.5,2.25
Year_3,1,3340,Site_5,Orchard_Block_10,CS,1,1,4.8,10.64,27.3,27.2,25.2,64.5,1.48
Year_3,2,3341,Site_5,Orchard_Block_10,CS,1,1,4.8,10.44,28.2,27,24.5,64.5,1.31
Year_3,3,3342,Site_5,Orchard_Block_10,CS,1,1,4.8,12,28.4,28.6,25.9,64,1.57
Year_3,1,3343,Site_5,Orchard_Block_10,CS,2,3,23.8,15.49,29.7,31.8,27.6,54.5,2.14
Year_3,2,3344,Site_5,Orchard_Block_10,CS,2,3,23.8,13.98,29.9,31.1,25.4,60,2.31
Year_3,3,3345,Site_5,Orchard_Block_10,CS,2,3,23.8,15.71,30.1,32,27.4,51,2.18
Year_3,1,3346,Site_5,Orchard_Block_10,CS,3,5,42.8,12.98,29.6,29.4,26.9,61,2.18
Year_3,2,3347,Site_5,Orchard_Block_10,CS,3,5,42.8,13.67,30.3,29.9,24.5,56,2.42
Year_3,3,3348,Site_5,Orchard_Block_10,CS,3,5,42.8,12.91,30.6,29.3,25.8,61.5,2.47
