Year,Year_num,Site_Code,Orchard_Block,Alleyway_treatment,Distance,Section,Total,Richness,Shannon,Honeybee,Buff_tailed_bumblebee,Bumblebee,Solitary_bee,Hoverfly,Blossoms,Fruit_set,Percentage_Fruit_set,Fresh_mass,Height,Width,Length,Firmness,Dry_Matter
Year_3,2019,Site_1,Orchard_Block_1,CS,9.5,Section 0-19,1.428571429,1.047619048,0.191920455,0.333333333,0.904761905,0.095238095,0.095238095,0,58,3,5.2,10.98333333,28.13333333,28.8,25,60.16666667,1.216666667
Year_3,2019,Site_1,Orchard_Block_1,CS,28.5,Section 19-38,0.857142857,0.619047619,0.066014017,0.19047619,0.666666667,0,0,0,30,7,23.3,10.34666667,26.83333333,28.1,23.83333333,53.83333333,0.95
Year_3,2019,Site_1,Orchard_Block_1,CS,47.5,Section 38-57,1.333333333,0.761904762,0.142439598,0.428571429,0.857142857,0,0.047619048,0,50,4,8,11.98333333,26.4,29.66666667,25.5,61,2.026666667
Year_3,2019,Site_1,Orchard_Block_1,CS,66.5,Section 57-76,1.095238095,0.714285714,0.129331224,0.666666667,0.380952381,0,0,0.047619048,66,12,18.2,14.70333333,31.3,31.1,26.83333333,66.5,2.26
Year_3,2019,Site_1,Orchard_Block_1,SWS,9.5,Section 0-19,1.476190476,1.047619048,0.189116097,0.285714286,1,0.095238095,0.047619048,0.047619048,81,7,8.6,13.40666667,29.6,30.66666667,27.03333333,76.33333333,1.876666667
Year_3,2019,Site_1,Orchard_Block_1,SWS,28.5,Section 19-38,1.047619048,0.80952381,0.090095071,0.047619048,0.714285714,0.285714286,0,0,137,6,4.4,14.49666667,30.36666667,31.7,27.3,77.33333333,1.986666667
Year_3,2019,Site_1,Orchard_Block_1,SWS,47.5,Section 38-57,0.666666667,0.523809524,0.033007009,0.047619048,0.523809524,0.047619048,0.047619048,0,96,9,9.4,11.63,28.03333333,29.16666667,25.66666667,77.33333333,1.266666667
Year_3,2019,Site_1,Orchard_Block_1,SWS,66.5,Section 57-76,1.238095238,0.761904762,0.059784873,0,1.095238095,0.047619048,0,0.095238095,48,7,14.6,13.36333333,30.03333333,30.76666667,25.8,65.5,1.696666667
Year_3,2019,Site_1,Orchard_Block_2,AMWS,9.5,Section 0-19,2.095238095,1.142857143,0.196548827,0.285714286,1.619047619,0.095238095,0.095238095,0,76,5,6.6,13.11,28.8,31.03333333,26.36666667,67,1.403333333
Year_3,2019,Site_1,Orchard_Block_2,AMWS,28.5,Section 19-38,1.523809524,0.952380952,0.118328888,0.095238095,1.238095238,0.142857143,0.047619048,0,92,37,40.2,11.80666667,28.7,28.23333333,25.8,69,1.443333333
Year_3,2019,Site_1,Orchard_Block_2,AMWS,47.5,Section 38-57,1.523809524,0.952380952,0.158805899,0.047619048,1.19047619,0.142857143,0.142857143,0,39,1,2.6,8.55,25.4,26.1,23.9,84,0.79
Year_3,2019,Site_1,Orchard_Block_2,AMWS,66.5,Section 57-76,1.666666667,1.095238095,0.161379399,0.238095238,1.285714286,0.095238095,0.047619048,0,56,5,8.9,11.69,27.66666667,30,25.7,75.5,1.123333333
Year_3,2019,Site_1,Orchard_Block_2,CS,9.5,Section 0-19,2.142857143,1.047619048,0.178949285,1.142857143,0.904761905,0.047619048,0.047619048,0,93,7,7.5,9.42,25.13333333,28.1,22.7,67.83333333,0.986666667
Year_3,2019,Site_1,Orchard_Block_2,CS,28.5,Section 19-38,1.904761905,1.19047619,0.226024278,0.857142857,0.952380952,0.047619048,0.047619048,0,68,11,16.2,11.61666667,28.6,29.26666667,25.73333333,75.33333333,1.19
Year_3,2019,Site_1,Orchard_Block_2,CS,47.5,Section 38-57,1.619047619,1.095238095,0.157847065,0.619047619,0.952380952,0,0.047619048,0,106,3,2.8,13.31,29.36666667,30.3,26.26666667,84,1.983333333
Year_3,2019,Site_1,Orchard_Block_2,CS,66.5,Section 57-76,1.047619048,0.714285714,0.066014017,0.095238095,0.761904762,0.095238095,0.047619048,0.047619048,99,35,35.4,10.14666667,27.73333333,26.73333333,23.6,73.5,1.293333333
Year_3,2019,Site_1,Orchard_Block_2,SWS,9.5,Section 0-19,1.666666667,1.142857143,0.145942276,0.380952381,1.142857143,0.142857143,0,0,104,25,24,9.37,24.5,24.06666667,23.13333333,66.33333333,1.073333333
Year_3,2019,Site_1,Orchard_Block_2,SWS,28.5,Section 19-38,1.333333333,0.904761905,0.066014017,0.095238095,1.047619048,0.142857143,0.047619048,0,59,8,13.6,11.05666667,25.93333333,29.03333333,24.26666667,60.33333333,1.31
Year_3,2019,Site_1,Orchard_Block_2,SWS,47.5,Section 38-57,1,0.761904762,0.033007009,0.095238095,0.80952381,0.095238095,0,0,75,4,5.3,12.96,29.23333333,29.7,25.23333333,55.5,1.66
Year_3,2019,Site_1,Orchard_Block_2,SWS,66.5,Section 57-76,1.333333333,0.952380952,0.150715468,0.047619048,1.047619048,0.19047619,0,0.047619048,65,11,16.9,10.78,27.5,28.56666667,25.1,71.66666667,1.083333333
Year_3,2019,Site_2,Orchard_Block_3,AMWS,9.5,Section 0-19,4.095238095,1.238095238,0.245442985,3.571428571,0.285714286,0.047619048,0.19047619,0,52,14,26.9,8.106666667,24.76666667,25.6,22.9,75.33333333,1.073333333
Year_3,2019,Site_2,Orchard_Block_3,AMWS,28.5,Section 19-38,3.095238095,0.952380952,0.053555728,2.857142857,0.19047619,0,0,0.047619048,66,17,25.8,12.27666667,27.36666667,29.63333333,24.9,68.66666667,1.976666667
Year_3,2019,Site_2,Orchard_Block_3,AMWS,47.5,Section 38-57,3.476190476,0.952380952,0.057088063,3.19047619,0.19047619,0,0.047619048,0.047619048,71,8,11.3,13.35333333,28.56666667,30.1,26.2,68,2.106666667
Year_3,2019,Site_2,Orchard_Block_3,AMWS,66.5,Section 57-76,3.333333333,0.857142857,0.042258006,3.095238095,0.095238095,0,0.142857143,0,29,7,24.1,10.7,26.83333333,28.86666667,25.06666667,65.16666667,1.373333333
Year_3,2019,Site_2,Orchard_Block_3,CS,9.5,Section 0-19,1.619047619,0.80952381,0.11552453,1.238095238,0.142857143,0.047619048,0.19047619,0,103,19,18.4,10.49,27.66666667,27.63333333,23.83333333,65.83333333,1.63
Year_3,2019,Site_2,Orchard_Block_3,CS,28.5,Section 19-38,1,0.571428571,0.033007009,0.714285714,0.047619048,0.142857143,0.095238095,0,64,4,6.3,9.1,26.66666667,26.46666667,23.16666667,78.33333333,1.203333333
Year_3,2019,Site_2,Orchard_Block_3,CS,47.5,Section 38-57,1.285714286,0.666666667,0.060620397,0.904761905,0.142857143,0.095238095,0.142857143,0,65,2,3.1,13.4,28.7,30.35,26.8,68.75,2.085
Year_3,2019,Site_2,Orchard_Block_3,CS,66.5,Section 57-76,0.714285714,0.476190476,0.033007009,0.380952381,0.095238095,0.095238095,0.142857143,0,114,0,0,11.79,26.8,29.8,25.3,66.8,1.67
Year_3,2019,Site_2,Orchard_Block_3,SWS,9.5,Section 0-19,2.714285714,1.047619048,0.138002569,2.285714286,0.142857143,0,0.19047619,0.095238095,69,14,20.3,9.316666667,26,26.56666667,22.83333333,63.66666667,0.94
Year_3,2019,Site_2,Orchard_Block_3,SWS,28.5,Section 19-38,2.952380952,0.857142857,0.149094577,2.619047619,0.19047619,0.047619048,0.095238095,0,35,1,2.9,6.47,24,24.1,19.5,87,0.53
Year_3,2019,Site_2,Orchard_Block_3,SWS,47.5,Section 38-57,2.904761905,0.761904762,0.070746919,2.714285714,0.142857143,0.047619048,0,0,109,3,2.8,8.253333333,24.1,25.86666667,22,88.83333333,1.09
Year_3,2019,Site_2,Orchard_Block_3,SWS,66.5,Section 57-76,2.19047619,0.761904762,0.0447193,1.952380952,0.047619048,0.095238095,0,0.095238095,127,21,16.5,12.88333333,26.73333333,30.63333333,25.53333333,68.5,1.956666667
Year_3,2019,Site_2,Orchard_Block_4,AMWS,9.5,Section 0-19,1,0.666666667,0.030310198,0.476190476,0.428571429,0,0.095238095,0,42,21,50,10.84333333,26.16666667,29,24.53333333,64.66666667,1.193333333
Year_3,2019,Site_2,Orchard_Block_4,AMWS,28.5,Section 19-38,0.619047619,0.523809524,0.115632078,0.380952381,0.19047619,0,0,0.047619048,46,4,8.7,12.08333333,27.03333333,28.4,25.16666667,82.5,2.246666667
Year_3,2019,Site_2,Orchard_Block_4,AMWS,47.5,Section 38-57,0.904761905,0.523809524,0,0.047619048,0.761904762,0.047619048,0,0.047619048,106,11,10.4,14.73333333,28.86666667,31.66666667,26.66666667,66.33333333,2.3
Year_3,2019,Site_2,Orchard_Block_4,AMWS,66.5,Section 57-76,0.571428571,0.428571429,0.033007009,0.047619048,0.476190476,0.047619048,0,0,70,3,4.3,9.226666667,24.2,27.1,23.36666667,80.83333333,0.983333333
Year_3,2019,Site_2,Orchard_Block_4,CS,9.5,Section 0-19,0.857142857,0.666666667,0.033007009,0.666666667,0.095238095,0.047619048,0,0.047619048,39,15,38.5,12.89,29,29.8,26.4,66.33333333,1.53
Year_3,2019,Site_2,Orchard_Block_4,CS,28.5,Section 19-38,1.047619048,0.80952381,0.189116097,0.571428571,0.285714286,0.047619048,0.095238095,0.047619048,103,7,6.8,12.85333333,27.96666667,30.06666667,26.2,72,2.043333333
Year_3,2019,Site_2,Orchard_Block_4,CS,47.5,Section 38-57,1.19047619,0.857142857,0.112099744,0.571428571,0.380952381,0.047619048,0.19047619,0,95,5,5.3,11.49,26.4,29.06666667,24.5,84,1.926666667
Year_3,2019,Site_2,Orchard_Block_4,CS,66.5,Section 57-76,0.952380952,0.904761905,0.132028034,0.285714286,0.333333333,0.047619048,0.238095238,0.047619048,90,2,2.2,14.565,28.6,31.9,27,67.75,1.935
Year_3,2019,Site_2,Orchard_Block_4,SWS,9.5,Section 0-19,0.904761905,0.619047619,0,0.523809524,0.333333333,0,0.047619048,0,95,17,17.9,11.39333333,26,27.96666667,25.26666667,59,1.54
Year_3,2019,Site_2,Orchard_Block_4,SWS,28.5,Section 19-38,1.714285714,1,0.157820252,1.095238095,0.523809524,0.047619048,0.047619048,0,124,9,7.3,12.08666667,27.46666667,28.8,25.23333333,72.5,1.576666667
Year_3,2019,Site_2,Orchard_Block_4,SWS,47.5,Section 38-57,0.857142857,0.761904762,0.104629742,0.238095238,0.333333333,0.047619048,0.095238095,0.142857143,115,6,5.2,13.55666667,28.36666667,29.83333333,26.3,71.66666667,2.42
Year_3,2019,Site_2,Orchard_Block_4,SWS,66.5,Section 57-76,0.285714286,0.285714286,0.033007009,0,0.19047619,0,0.047619048,0.047619048,39,1,2.6,11.9,26.8,29.5,24.5,74.5,1.85
Year_3,2019,Site_3,Orchard_Block_5,AMWS,9.5,Section 0-19,2.277777778,1.055555556,0.196411901,1.833333333,0.055555556,0.055555556,0.111111111,0.222222222,110,10,9.1,9.613333333,27.56666667,26.86666667,23.83333333,68.83333333,1.163333333
Year_3,2019,Site_3,Orchard_Block_5,AMWS,28.5,Section 19-38,2,1.222222222,0.23330255,1.388888889,0.111111111,0,0.444444444,0.055555556,89,26,29.2,12.39,29.5,28.46666667,25.76666667,60.83333333,1.683333333
Year_3,2019,Site_3,Orchard_Block_5,AMWS,47.5,Section 38-57,1.611111111,1.055555556,0.195938107,1.222222222,0,0.111111111,0.277777778,0,82,9,11,11.09666667,28.3,27.63333333,25.13333333,67.66666667,1.533333333
Year_3,2019,Site_3,Orchard_Block_5,AMWS,66.5,Section 57-76,1.444444444,1,0.176558546,1,0,0.111111111,0.277777778,0.055555556,132,25,18.9,12.09,29.26666667,28.73333333,25.43333333,72.83333333,1.486666667
Year_3,2019,Site_3,Orchard_Block_5,CS,9.5,Section 0-19,1.555555556,0.888888889,0.140472815,1.333333333,0,0,0.166666667,0.055555556,72,19,26.4,13.36333333,30.53333333,29.5,26.06666667,74.5,1.753333333
Year_3,2019,Site_3,Orchard_Block_5,CS,28.5,Section 19-38,0.888888889,0.722222222,0.061034016,0.555555556,0,0,0.277777778,0.055555556,115,31,27,13.79333333,30.8,30.1,25.86666667,66.5,2.033333333
Year_3,2019,Site_3,Orchard_Block_5,CS,47.5,Section 38-57,1.055555556,0.833333333,0.112378252,0.722222222,0,0.055555556,0.277777778,0,25,3,12,12.04,29.53333333,28.23333333,25.8,67.83333333,1.553333333
Year_3,2019,Site_3,Orchard_Block_5,CS,66.5,Section 57-76,1.444444444,0.833333333,0.150886428,0.944444444,0.111111111,0,0.166666667,0.222222222,88,19,21.6,10.20333333,28.66666667,27.03333333,23.96666667,75.16666667,1.436666667
Year_3,2019,Site_3,Orchard_Block_5,SWS,9.5,Section 0-19,1.666666667,0.833333333,0.063539355,1.5,0,0,0.111111111,0.055555556,88,24,27.3,15.95666667,30.6,31.36666667,27.8,64.33333333,2.363333333
Year_3,2019,Site_3,Orchard_Block_5,SWS,28.5,Section 19-38,1.5,1.055555556,0.170265989,1.166666667,0.055555556,0.055555556,0.166666667,0.055555556,66,17,25.8,12.84,29.16666667,28.96666667,26.46666667,64.16666667,1.763333333
Year_3,2019,Site_3,Orchard_Block_5,SWS,47.5,Section 38-57,1.055555556,0.722222222,0.096395914,0.833333333,0,0.055555556,0.111111111,0.055555556,79,21,26.6,12.29666667,28.63333333,28.53333333,25.73333333,65.83333333,1.576666667
Year_3,2019,Site_3,Orchard_Block_5,SWS,66.5,Section 57-76,1.055555556,0.555555556,0,0.944444444,0,0,0.111111111,0,57,22,38.6,12.11333333,28.73333333,27.83333333,26.23333333,60.33333333,1.696666667
Year_3,2019,Site_3,Orchard_Block_6,AMWS,9.5,Section 0-19,0.875,0.666666667,0.078833187,0.666666667,0.166666667,0.041666667,0,0,27,2,7.4,10.705,26.8,27.15,24.3,62.25,1.66
Year_3,2019,Site_3,Orchard_Block_6,AMWS,28.5,Section 19-38,0.541666667,0.416666667,0.053042847,0.25,0.25,0.041666667,0,0,82,20,24.4,13.61333333,29.56666667,29.4,26.4,67.16666667,2.066666667
Year_3,2019,Site_3,Orchard_Block_6,AMWS,47.5,Section 38-57,1,0.6875,0.16157148,0.625,0.1875,0.0625,0.0625,0.0625,79,15,19,11.40333333,27.73333333,27.76666667,25.36666667,68.83333333,1.453333333
Year_3,2019,Site_3,Orchard_Block_6,CS,9.5,Section 0-19,0.791666667,0.458333333,0.076473478,0.666666667,0.083333333,0,0.041666667,0,39,13,33.3,12.04333333,27.8,27.9,25.7,68.83333333,1.88
Year_3,2019,Site_3,Orchard_Block_6,CS,28.5,Section 19-38,0.791666667,0.541666667,0.028881133,0.541666667,0.208333333,0.041666667,0,0,43,12,27.9,11.17,27.73333333,27.26666667,25.43333333,66,1.46
Year_3,2019,Site_3,Orchard_Block_6,CS,47.5,Section 38-57,1.125,0.8125,0.126425533,0.8125,0.1875,0,0.125,0,47,9,19.1,13.63,28.73333333,29.43333333,26.93333333,67.66666667,2.046666667
Year_3,2019,Site_3,Orchard_Block_6,SWS,9.5,Section 0-19,0.791666667,0.583333333,0.028881133,0.541666667,0.083333333,0.125,0,0.041666667,90,29,32.2,11.39,27.3,27.7,24.86666667,71.83333333,1.756666667
Year_3,2019,Site_3,Orchard_Block_6,SWS,28.5,Section 19-38,0.625,0.5,0.057762265,0.458333333,0.083333333,0.041666667,0,0.041666667,25,4,16,10.21666667,27.63333333,27.16666667,24.23333333,76.83333333,1.06
Year_3,2019,Site_3,Orchard_Block_6,SWS,47.5,Section 38-57,0.5625,0.4375,0,0.5,0.0625,0,0,0,32,8,25,10.44333333,26.66666667,26.73333333,24.13333333,56.16666667,1.473333333
Year_3,2019,Site_4,Orchard_Block_7,AMWS,9.5,Section 0-19,2.047619048,1.047619048,0.231240442,1.285714286,0.238095238,0.095238095,0.238095238,0.19047619,136,35,25.7,9.486666667,27.13333333,26,23.36666667,68.5,1.313333333
Year_3,2019,Site_4,Orchard_Block_7,AMWS,28.5,Section 19-38,1.19047619,1,0.167946949,0.476190476,0.380952381,0.047619048,0.142857143,0.142857143,94,19,20.2,11.71333333,28.76666667,28.43333333,25.06666667,63.66666667,1.54
Year_3,2019,Site_4,Orchard_Block_7,AMWS,47.5,Section 38-57,1.642857143,1.071428571,0.180229354,1,0.357142857,0.214285714,0.071428571,0,91,24,26.4,11.39,28.83333333,28.2,25.1,74.66666667,1.49
Year_3,2019,Site_4,Orchard_Block_7,CS,9.5,Section 0-19,1.904761905,1.142857143,0.278723593,1.095238095,0.428571429,0.142857143,0.142857143,0.095238095,43,8,18.6,13.7,30.06666667,29.56666667,26.76666667,73.16666667,2.21
Year_3,2019,Site_4,Orchard_Block_7,CS,28.5,Section 19-38,0.904761905,0.666666667,0.120152903,0.523809524,0.19047619,0.19047619,0,0,44,3,6.8,12.3,28.43333333,28.43333333,25.83333333,81.66666667,2.783333333
Year_3,2019,Site_4,Orchard_Block_7,CS,47.5,Section 38-57,0.952380952,0.80952381,0.132028034,0.238095238,0.380952381,0.142857143,0.047619048,0.142857143,90,16,17.8,13.02333333,29.33333333,29.66666667,26.6,71.66666667,1.953333333
Year_3,2019,Site_4,Orchard_Block_7,CS,66.5,Section 57-76,0.714285714,0.619047619,0.115632078,0.333333333,0.142857143,0.095238095,0,0.142857143,90,11,12.2,12.08666667,29.5,29.1,25.66666667,71.5,1.71
Year_3,2019,Site_4,Orchard_Block_7,SWS,9.5,Section 0-19,0.666666667,0.571428571,0.033007009,0.238095238,0.380952381,0.047619048,0,0,136,7,5.1,12.15666667,29.06666667,28.7,25.8,87.66666667,2.356666667
Year_3,2019,Site_4,Orchard_Block_7,SWS,28.5,Section 19-38,0.619047619,0.571428571,0.066014017,0.095238095,0.333333333,0.047619048,0.047619048,0.095238095,132,60,45.5,8.44,25.06666667,25.86666667,22.66666667,81.33333333,1.32
Year_3,2019,Site_4,Orchard_Block_7,SWS,47.5,Section 38-57,0.571428571,0.523809524,0.066014017,0.142857143,0.19047619,0,0.095238095,0.142857143,119,7,5.9,12.32,29.6,28.63333333,26.2,79.83333333,1.823333333
Year_3,2019,Site_4,Orchard_Block_7,SWS,66.5,Section 57-76,0.476190476,0.380952381,0.066014017,0.238095238,0.095238095,0.095238095,0.047619048,0,139,17,12.2,12.54,29.8,29.96666667,25.46666667,73.66666667,1.643333333
Year_3,2019,Site_4,Orchard_Block_8,AMWS,9.5,Section 0-19,2.142857143,1.238095238,0.279612804,1.476190476,0.238095238,0.095238095,0.095238095,0.238095238,118,22,18.6,13.53666667,30.76666667,29.23333333,26.5,81.66666667,2.13
Year_3,2019,Site_4,Orchard_Block_8,AMWS,28.5,Section 19-38,1.523809524,0.904761905,0.089842704,1.238095238,0.19047619,0.095238095,0,0,67,11,16.4,14.21333333,30.13333333,30.6,27.16666667,76.66666667,2.17
Year_3,2019,Site_4,Orchard_Block_8,AMWS,47.5,Section 38-57,1.714285714,0.904761905,0.183943963,1.142857143,0.238095238,0.095238095,0.095238095,0.142857143,28,1,3.6,9.2,25.9,25.8,23.9,90.5,1.53
Year_3,2019,Site_4,Orchard_Block_8,AMWS,66.5,Section 57-76,1.666666667,0.80952381,0.072061847,1.428571429,0.142857143,0.095238095,0,0,53,2,3.8,14.445,29.65,30.1,27.5,80.75,3.125
Year_3,2019,Site_4,Orchard_Block_8,CS,9.5,Section 0-19,1.238095238,0.666666667,0.150936954,0.761904762,0.19047619,0.047619048,0.095238095,0.142857143,69,10,14.5,13.51666667,29.73333333,29.93333333,25.46666667,87.66666667,2.313333333
Year_3,2019,Site_4,Orchard_Block_8,CS,28.5,Section 19-38,1.333333333,0.80952381,0.15257753,0.666666667,0.285714286,0.142857143,0.142857143,0.095238095,31,11,35.5,12.81666667,29.36666667,29.3,26.63333333,82.66666667,1.976666667
Year_3,2019,Site_4,Orchard_Block_8,CS,47.5,Section 38-57,0.904761905,0.571428571,0.12837239,0.428571429,0.333333333,0,0,0.142857143,66,7,10.6,13.59,30.93333333,30.23333333,26.36666667,82,1.89
Year_3,2019,Site_4,Orchard_Block_8,CS,66.5,Section 57-76,0.666666667,0.523809524,0.060620397,0.476190476,0.095238095,0,0,0.095238095,102,15,14.7,13.43666667,30.6,29.83333333,25.53333333,73.16666667,1.913333333
Year_3,2019,Site_4,Orchard_Block_8,SWS,9.5,Section 0-19,3.523809524,1.666666667,0.36033921,2.333333333,0.380952381,0.19047619,0.238095238,0.380952381,59,2,3.4,9.315,26.1,25.4,23.5,92.5,2.735
Year_3,2019,Site_4,Orchard_Block_8,SWS,28.5,Section 19-38,3.285714286,1.047619048,0.142631428,2.904761905,0.047619048,0.047619048,0.095238095,0.19047619,51,8,15.7,13.12,29.76666667,29.63333333,26.33333333,74.33333333,2.04
Year_3,2019,Site_4,Orchard_Block_8,SWS,47.5,Section 38-57,2.904761905,1,0.149732106,2.523809524,0.142857143,0.047619048,0,0.19047619,137,17,12.4,16.97,32,31.83333333,28.2,77.5,3.13
Year_3,2019,Site_4,Orchard_Block_8,SWS,66.5,Section 57-76,2.142857143,0.857142857,0.128850197,1.761904762,0.19047619,0.047619048,0.095238095,0.047619048,93,19,20.4,10.16,27.53333333,27.3,24.86666667,83.5,1.56
Year_3,2019,Site_5,Orchard_Block_10,AMWS,9.5,Section 0-19,1.476190476,0.80952381,0.057088063,0.904761905,0.19047619,0.142857143,0,0.238095238,90,18,20,10.26333333,27.6,27.66666667,23.5,59.83333333,1.62
Year_3,2019,Site_5,Orchard_Block_10,AMWS,28.5,Section 19-38,1.571428571,0.952380952,0.122849713,1.19047619,0.285714286,0.095238095,0,0,87,34,39.1,12.71666667,29.13333333,30.2,25.4,52.16666667,1.876666667
Year_3,2019,Site_5,Orchard_Block_10,AMWS,47.5,Section 38-57,1.523809524,0.904761905,0.117456092,1.047619048,0.333333333,0.142857143,0,0,115,28,24.3,9.323333333,25.8,27,22.83333333,60.5,1.316666667
Year_3,2019,Site_5,Orchard_Block_10,AMWS,66.5,Section 57-76,1.761904762,0.952380952,0.225112997,0.857142857,0.619047619,0.19047619,0,0.095238095,129,45,34.9,11.75666667,29.03333333,28.63333333,24.86666667,53.66666667,1.86
Year_3,2019,Site_5,Orchard_Block_10,CS,9.5,Section 0-19,0.476190476,0.380952381,0.033007009,0.380952381,0,0.047619048,0.047619048,0,71,26,36.6,11.02666667,27.96666667,27.6,25.2,64.33333333,1.453333333
Year_3,2019,Site_5,Orchard_Block_10,CS,28.5,Section 19-38,0.761904762,0.428571429,0.066014017,0.571428571,0.047619048,0.142857143,0,0,52,9,17.3,15.06,29.9,31.63333333,26.8,55.16666667,2.21
Year_3,2019,Site_5,Orchard_Block_10,CS,47.5,Section 38-57,1.047619048,0.714285714,0.060620397,0.80952381,0.238095238,0,0,0,180,20,11.1,13.18666667,30.16666667,29.53333333,25.73333333,59.5,2.356666667
Year_3,2019,Site_5,Orchard_Block_10,CS,66.5,Section 57-76,0.428571429,0.380952381,0.096324216,0.095238095,0.142857143,0.19047619,0,0,40,12,30,12.75333333,29.63333333,29.9,25.43333333,57.5,2.04
Year_3,2019,Site_5,Orchard_Block_10,SWS,9.5,Section 0-19,0.666666667,0.428571429,0.033007009,0.476190476,0.142857143,0.047619048,0,0,33,13,39.4,11.99333333,28.96666667,28.73333333,24.66666667,57.83333333,1.773333333
Year_3,2019,Site_5,Orchard_Block_10,SWS,28.5,Section 19-38,0.666666667,0.523809524,0.063317207,0.238095238,0.19047619,0.238095238,0,0,128,22,17.2,14.36,30.43333333,29.76666667,27,64.5,2.79
Year_3,2019,Site_5,Orchard_Block_10,SWS,47.5,Section 38-57,1.142857143,0.857142857,0.208316411,0.571428571,0.071428571,0.357142857,0.071428571,0.071428571,31,2,6.5,12.57,29.2,29.2,26.15,61.25,2.22
Year_3,2019,Site_5,Orchard_Block_9,AMWS,9.5,Section 0-19,0.666666667,0.523809524,0.08532188,0.333333333,0.095238095,0.142857143,0,0.095238095,62,6,9.7,12.13,29.36666667,29.5,25.33333333,78,1.16
Year_3,2019,Site_5,Orchard_Block_9,AMWS,28.5,Section 19-38,0.476190476,0.333333333,0.030310198,0.142857143,0.19047619,0.142857143,0,0,113,4,3.5,13.05666667,29.33333333,30.33333333,25.93333333,63.5,1.87
Year_3,2019,Site_5,Orchard_Block_9,AMWS,47.5,Section 38-57,0.619047619,0.476190476,0.030310198,0.380952381,0.19047619,0,0.047619048,0,26,1,3.8,11.86,29.9,28.6,23,66.5,2.19
Year_3,2019,Site_5,Orchard_Block_9,AMWS,66.5,Section 57-76,0.476190476,0.428571429,0.082625069,0.285714286,0.095238095,0,0.047619048,0.047619048,29,6,20.7,13.36666667,30.7,29.53333333,25.6,63.16666667,2.47
Year_3,2019,Site_5,Orchard_Block_9,CS,9.5,Section 0-19,0.611111111,0.555555556,0.038508177,0.222222222,0.166666667,0.166666667,0,0.055555556,36,4,11.1,12.21666667,29.83333333,29.63333333,24.53333333,73.33333333,1.613333333
Year_3,2019,Site_5,Orchard_Block_9,CS,28.5,Section 19-38,0.611111111,0.388888889,0.066308311,0.055555556,0.444444444,0.055555556,0,0.055555556,30,2,6.7,14.165,29.95,31.3,27.05,66.75,2.015
Year_3,2019,Site_5,Orchard_Block_9,CS,47.5,Section 38-57,0.166666667,0.166666667,0.038508177,0.055555556,0.111111111,0,0,0,83,8,9.6,13.75333333,29.9,31.1,26.33333333,66,1.876666667
Year_3,2019,Site_5,Orchard_Block_9,CS,66.5,Section 57-76,0.388888889,0.277777778,0.061034016,0.055555556,0.222222222,0.055555556,0,0.055555556,63,3,4.8,10.41333333,27.2,28.1,24.9,74.5,1.243333333
Year_3,2019,Site_5,Orchard_Block_9,SWS,9.5,Section 0-19,0.458333333,0.333333333,0.028881133,0.041666667,0.291666667,0.041666667,0.083333333,0,79,11,13.9,13.03,29.93333333,29.1,26.1,63.83333333,1.96
Year_3,2019,Site_5,Orchard_Block_9,SWS,28.5,Section 19-38,0.625,0.541666667,0.055402556,0.375,0.166666667,0.083333333,0,0,96,7,7.3,13.77,31.6,30.26666667,26.23333333,67,2.14
Year_3,2019,Site_5,Orchard_Block_9,SWS,47.5,Section 38-57,0.458333333,0.333333333,0.057762265,0.166666667,0.25,0.041666667,0,0,160,4,2.5,14.69333333,30.23333333,31.43333333,26.7,63.83333333,2.256666667
Year_3,2019,Site_5,Orchard_Block_9,SWS,66.5,Section 57-76,0.333333333,0.291666667,0.057762265,0.125,0.083333333,0.083333333,0,0.041666667,76,7,9.2,13.5,30.53333333,29.96666667,26.4,64.5,1.803333333
